country_code,year,NE.CON.PRVT.PC.KD,NY.GDP.PCAP.KD
MCO,1999,NA,116188.089154228
MCO,2000,NA,120467.273892972
MCO,2001,NA,123182.458140981
MCO,2002,NA,124669.79235625
MCO,2003,NA,126298.607481327
MCO,2004,NA,129739.972879904
MCO,2005,NA,132589.82617444
MCO,2006,NA,140854.970014979
MCO,2007,NA,162130.982210884
MCO,2008,NA,163012.352034705
MCO,2009,NA,142186.628129343
MCO,2010,NA,141772.730784074
MCO,2011,NA,148269.175413549
MCO,2012,NA,146511.298577866
MCO,2013,NA,157254.028465608
MCO,2014,NA,165361.775731342
MCO,2015,NA,170337.924412652
MCO,2016,NA,174738.884428233
MCO,2017,NA,168744.245349263
MCO,2018,NA,178867.536655884
MCO,2019,NA,191193.713657546
MCO,2020,NA,166909.968266647
MCO,2021,NA,204190.16311504
MDA,1960,NA,NA
MDA,1961,NA,NA
MDA,1962,NA,NA
MDA,1963,NA,NA
MDA,1964,NA,NA
MDA,1965,NA,NA
MDA,1966,NA,NA
MDA,1967,NA,NA
MDA,1968,NA,NA
MDA,1969,NA,NA
MDA,1970,NA,NA
MDA,1971,NA,NA
MDA,1972,NA,NA
MDA,1973,NA,NA
MDA,1974,NA,NA
MDA,1975,NA,NA
MDA,1976,NA,NA
MDA,1977,NA,NA
MDA,1978,NA,NA
MDA,1979,NA,NA
MDA,1980,NA,NA
MDA,1981,NA,NA
MDA,1982,NA,NA
MDA,1983,NA,NA
MDA,1984,NA,NA
MDA,1985,NA,NA
MDA,1986,NA,NA
MDA,1987,NA,NA
MDA,1988,NA,NA
MDA,1989,NA,NA
MDA,1990,NA,NA
MDA,1991,NA,NA
MDA,1992,NA,NA
MDA,1993,NA,NA
MDA,1994,NA,NA
MDA,1995,652.814947805139,1501.79311569991
MDA,1996,778.348354072993,1416.36484759039
MDA,1997,855.807095520933,1445.02764305991
MDA,1998,898.929009342871,1351.0368357235
MDA,1999,824.146655414707,1307.58190697996
MDA,2000,998.671983073789,1337.8600849377
MDA,2001,1062.04654451241,1422.64740540161
MDA,2002,1130.93108848137,1537.16955744938
MDA,2003,1344.6144192836,1643.24365461053
MDA,2004,1432.15790386028,1769.2161429524
MDA,2005,1631.5507936985,1906.54068720105
MDA,2006,1764.03212355856,2003.61540983394
MDA,2007,1831.45178984202,2068.51144802672
MDA,2008,1942.04201979866,2234.10389705624
MDA,2009,1788.51928307553,2102.7109355003
MDA,2010,1960.31466786107,2254.25277828254
MDA,2011,2142.29256047847,2386.78898239752
MDA,2012,2162.3707246929,2373.02434941255
MDA,2013,2301.20091082169,2588.33064120055
MDA,2014,2428.68571202428,2719.39505672694
MDA,2015,2388.0412783043,2731.06558405856
MDA,2016,2486.49976002543,2884.83206401802
MDA,2017,2663.51361263518,3072.7664217125
MDA,2018,2815.57471515126,3261.7493401398
MDA,2019,2956.55944626606,3436.4491041805
MDA,2020,2740.16669525142,3217.97399064244
MDA,2021,3191.12585968414,3694.6520300684
MDG,1960,709.259165277852,818.284121501365
MDG,1961,685.750126785276,813.731921009639
MDG,1962,685.921350687179,810.893031425855
MDG,1963,684.123397693392,782.682522846421
MDG,1964,686.793177096672,792.628320472227
MDG,1965,664.257476455616,768.509762852503
MDG,1966,659.291710884787,763.762937113936
MDG,1967,645.062380203564,784.440365321467
MDG,1968,677.251291626258,815.155411123214
MDG,1969,684.155094287057,821.922033689816
MDG,1970,708.568338802729,840.604314100846
MDG,1971,723.66804859031,848.00139026296
MDG,1972,689.191220972445,812.200081399554
MDG,1973,650.530425219495,767.268667326963
MDG,1974,611.927668545704,759.331303626791
MDG,1975,595.234698757478,746.091333212057
MDG,1976,547.282140568963,701.89153594791
MDG,1977,555.510334606762,697.447803214926
MDG,1978,527.515153677673,659.115834787522
MDG,1979,573.126773872372,703.130224553371
MDG,1980,555.69408578585,689.531414894746
MDG,1981,493.219939450164,604.451789031406
MDG,1982,471.382087594302,576.458519820459
MDG,1983,438.099066790228,565.576981695762
MDG,1984,449.906938269276,559.7328431679
MDG,1985,455.0586288284,550.659874076556
MDG,1986,434.999451345875,546.040560107379
MDG,1987,403.055436374749,537.131787063716
MDG,1988,395.421059006959,539.756248038887
MDG,1989,355.665157589051,545.684874101197
MDG,1990,404.087063470704,546.371205066903
MDG,1991,365.858012298722,496.760827145827
MDG,1992,357.43790099733,487.572808348812
MDG,1993,361.531552612894,482.641788197559
MDG,1994,350.474462472662,467.500901644482
MDG,1995,343.307884539114,460.507189257344
MDG,1996,339.274016645123,455.697172324558
MDG,1997,343.897078007364,457.7743284193
MDG,1998,353.382749155849,460.982144067078
MDG,1999,356.858822305431,467.919198463718
MDG,2000,358.502404904022,474.13902725099
MDG,2001,350.645531779282,487.66110798694
MDG,2002,342.382647856597,414.687341103875
MDG,2003,363.640705371522,442.103234620094
MDG,2004,371.7326468964,451.921231422777
MDG,2005,360.63500892677,459.77498774962
MDG,2006,356.789895860411,470.618594017079
MDG,2007,324.352715147679,483.145276817111
MDG,2008,334.372199119747,500.782478266772
MDG,2009,333.023554650336,467.115649259186
MDG,2010,338.438368692545,456.72921221539
MDG,2011,336.676837598627,451.12750970424503
MDG,2012,337.56833587064,452.205013502856
MDG,2013,350.81903834537,450.41209032633
MDG,2014,332.838810757286,453.383419347755
MDG,2015,334.014142962828,455.638039705577
MDG,2016,337.702292531317,461.736053311864
MDG,2017,332.874914230564,467.655072890457
MDG,2018,336.462974030366,470.423903552325
MDG,2019,337.967363368108,478.926966738444
MDG,2020,336.847674289834,433.83824486583
MDG,2021,334.942871429963,442.12160391194
MDV,1960,NA,NA
MDV,1961,NA,NA
MDV,1962,NA,NA
MDV,1963,NA,NA
MDV,1964,NA,NA
MDV,1965,NA,NA
MDV,1966,NA,NA
MDV,1967,NA,NA
MDV,1968,NA,NA
MDV,1969,NA,NA
MDV,1970,NA,NA
MDV,1971,NA,NA
MDV,1972,NA,NA
MDV,1973,NA,NA
MDV,1974,NA,NA
MDV,1975,NA,NA
MDV,1976,NA,NA
MDV,1977,NA,NA
MDV,1978,NA,NA
MDV,1979,NA,NA
MDV,1980,NA,NA
MDV,1981,NA,NA
MDV,1982,NA,NA
MDV,1983,NA,NA
MDV,1984,NA,NA
MDV,1985,NA,NA
MDV,1986,NA,NA
MDV,1987,NA,NA
MDV,1988,NA,NA
MDV,1989,NA,NA
MDV,1990,NA,NA
MDV,1991,NA,NA
MDV,1992,NA,NA
MDV,1993,NA,NA
MDV,1994,NA,NA
MDV,1995,NA,5451.61654976879
MDV,1996,NA,5754.50111475977
MDV,1997,NA,6117.22057832474
MDV,1998,NA,6461.46326339065
MDV,1999,NA,6754.05766293826
MDV,2000,NA,6904.66635044884
MDV,2001,NA,6521.17954376261
MDV,2002,NA,6876.45755452284
MDV,2003,NA,7691.91732109262
MDV,2004,NA,8023.51195513368
MDV,2005,NA,6859.2440841747
MDV,2006,NA,8447.16244110397
MDV,2007,NA,8798.62244683565
MDV,2008,NA,9297.00853518746
MDV,2009,NA,8324.60889068649
MDV,2010,NA,8619.76588614385
MDV,2011,NA,9036.66952265547
MDV,2012,NA,8951.02433115532
MDV,2013,NA,9286.70340816714
MDV,2014,3317.68207702283,9584.46284580522
MDV,2015,3875.41077213424,9434.3310782449
MDV,2016,4196.71527809764,9619.97415080601
MDV,2017,4562.95804461591,9916.4719045845
MDV,2018,4868.68547651514,10342.9101362733
MDV,2019,4936.30872032015,10753.1431705011
MDV,2020,3525.98574163201,7013.57000027668
MDV,2021,4487.29685146303,9807.57711547767
MEA,1960,NA,NA
MEA,1961,NA,NA
MEA,1962,NA,NA
MEA,1963,NA,NA
MEA,1964,NA,NA
MEA,1965,NA,NA
MEA,1966,NA,NA
MEA,1967,NA,NA
MEA,1968,NA,NA
MEA,1969,NA,NA
MEA,1970,NA,NA
MEA,1971,NA,NA
MEA,1972,NA,NA
MEA,1973,NA,NA
MEA,1974,NA,NA
MEA,1975,NA,5423.63994232807
MEA,1976,NA,6114.86914749541
MEA,1977,NA,6191.61325433341
MEA,1978,NA,5767.18569100297
MEA,1979,NA,5889.71502644435
MEA,1980,NA,5828.30447520678
MEA,1981,NA,5721.61295267032
MEA,1982,NA,5326.9917471417
MEA,1983,NA,5008.42464962963
MEA,1984,NA,4826.30676661779
MEA,1985,NA,4628.06625045644
MEA,1986,NA,4535.93225653776
MEA,1987,NA,4373.35518574656
MEA,1988,NA,4400.13280642901
MEA,1989,NA,4390.42749065275
MEA,1990,NA,4796.8634307239
MEA,1991,NA,4859.4884483175
MEA,1992,NA,4955.87822093718
MEA,1993,NA,4951.75896257387
MEA,1994,NA,4966.03709981809
MEA,1995,NA,4996.60236190667
MEA,1996,NA,5138.33677337277
MEA,1997,NA,5217.0718501443
MEA,1998,NA,5342.88300606968
MEA,1999,NA,5337.22627954019
MEA,2000,2684.43502930767,5580.96810359224
MEA,2001,2723.97885174273,5548.95883174074
MEA,2002,2791.46340299845,5525.69191492648
MEA,2003,2824.4053130899,5697.75521998449
MEA,2004,2961.89362870229,6025.18304056349
MEA,2005,3066.64331336102,6194.97324196854
MEA,2006,3219.12757098757,6408.06595535818
MEA,2007,3465.19617014873,6584.66459825356
MEA,2008,3582.70796544395,6724.44006467349
MEA,2009,3465.55606945652,6610.35761078974
MEA,2010,3398.50702581698,6791.62335931148
MEA,2011,3500.89875320574,6896.33107846422
MEA,2012,3551.43472200821,7054.41171768591
MEA,2013,3543.85798235768,7062.78191471585
MEA,2014,3646.6946807585,7143.06785505196
MEA,2015,3570.36314903579,7183.07451286568
MEA,2016,3617.62967618731,7351.20379472084
MEA,2017,3667.85798592236,7340.40727360847
MEA,2018,3662.37230273482,7359.21021810344
MEA,2019,3676.18827334167,7313.99122542555
MEA,2020,3519.90225840123,6952.91811396274
MEA,2021,3684.57826871902,7171.54606503256
MEX,1960,2098.53832829026,3897.08384690821
MEX,1961,2109.85648334264,3963.92471222857
MEX,1962,2131.70734624036,4015.40207097346
MEX,1963,2197.71730537285,4199.90946377229
MEX,1964,2355.71237630039,4546.22503502547
MEX,1965,3177.33209736752,4709.04076496162
MEX,1966,3224.21902495078,4832.99256272427
MEX,1967,3327.52028295841,4950.51274096064
MEX,1968,3438.79419402623,5243.21839218966
MEX,1969,3545.87198459388,5250.59306395989
MEX,1970,3668.24043066596,5416.88679802541
MEX,1971,3710.90202186945,5446.50355866325
MEX,1972,3850.16953879363,5713.50127853806
MEX,1973,3991.84533994712,5974.65150991629
MEX,1974,4025.65813139763,6129.17072980798
MEX,1975,4094.88615145513,6288.45153898153
MEX,1976,4123.94676387191,6375.0007198403
MEX,1977,4114.73454348085,6399.55013292011
MEX,1978,4273.08536278352,6770.33809942873
MEX,1979,4522.03940531491,7218.79437982958
MEX,1980,4860.45166441285,7683.57355652121
MEX,1981,5103.56898001383,8154.53941598196
MEX,1982,4877.13348470545,7948.69439324892
MEX,1983,4524.62408369298,7520.06217607866
MEX,1984,4582.44630851059,7627.42299425363
MEX,1985,4646.03533977042,7650.38269510192
MEX,1986,4445.64781047821,7283.27822846281
MEX,1987,4363.6216150928,7281.75490674077
MEX,1988,4367.34723743002,7250.06848610132
MEX,1989,4585.66486845012,7421.50160020613
MEX,1990,4776.04095129561,7663.61946721165
MEX,1991,4911.51903344214,7830.3263145388
MEX,1992,5004.87376856989,7951.01483069459
MEX,1993,4918.86011582215,7950.51626818477
MEX,1994,5081.94975355717,8185.96729682425
MEX,1995,4695.24681689865,7529.84827306644
MEX,1996,4821.42184304918,7897.91860647936
MEX,1997,5093.34597965975,8294.09457314296
MEX,1998,5329.38300429078,8576.58631874846
MEX,1999,5496.0704193373,8669.34936487294
MEX,2000,5795.23644649114,8954.80437333826
MEX,2001,5849.59053678022,8782.12739580822
MEX,2002,5858.90327381088,8646.16268303123
MEX,2003,5901.11057909628,8641.72158287643
MEX,2004,6092.47272165505,8849.51063576276
MEX,2005,6171.70818692169,8925.23666899755
MEX,2006,6335.43955727444,9200.40258122663
MEX,2007,6409.50044629831,9288.1624783226
MEX,2008,6373.58945725908,9276.05483673897
MEX,2009,5901.72628853238,8677.75829267591
MEX,2010,6033.12396736309,9001.68616211141
MEX,2011,6147.46440587954,9199.14603160908
MEX,2012,6204.01545797458,9401.97790873141
MEX,2013,6230.37456684893,9404.59627963568
MEX,2014,6285.72209822336,9553.26608088796
MEX,2015,6379.87839985293,9753.38004823861
MEX,2016,6538.82154086514,9897.15006158717
MEX,2017,6674.75319099824,9997.686913757
MEX,2018,6780.94698711518,10120.3635433028
MEX,2019,6747.1036666301,10013.7031924835
MEX,2020,6005.56945831535,9147.05350478398
MEX,2021,6419.39093545647,9525.40968420662
MHL,1960,NA,NA
MHL,1961,NA,NA
MHL,1962,NA,NA
MHL,1963,NA,NA
MHL,1964,NA,NA
MHL,1965,NA,NA
MHL,1966,NA,NA
MHL,1967,NA,NA
MHL,1968,NA,NA
MHL,1969,NA,NA
MHL,1970,NA,NA
MHL,1971,NA,NA
MHL,1972,NA,NA
MHL,1973,NA,NA
MHL,1974,NA,NA
MHL,1975,NA,NA
MHL,1976,NA,NA
MHL,1977,NA,NA
MHL,1978,NA,NA
MHL,1979,NA,NA
MHL,1980,NA,NA
MHL,1981,NA,2399.5068399109
MHL,1982,NA,2417.19899493766
MHL,1983,NA,2682.93713592773
MHL,1984,NA,2677.83476159949
MHL,1985,NA,2412.02088814743
MHL,1986,NA,2887.9882836134
MHL,1987,NA,3038.81532619534
MHL,1988,NA,3158.17143086044
MHL,1989,NA,3014.96188116831
MHL,1990,NA,3024.45519447521
MHL,1991,NA,2962.39134592906
MHL,1992,NA,3110.34051858794
MHL,1993,NA,3234.57216410592
MHL,1994,NA,3363.12399678973
MHL,1995,NA,3577.47228906158
MHL,1996,NA,3156.83573285731
MHL,1997,NA,2907.10302150579
MHL,1998,NA,2839.57000978106
MHL,1999,NA,2769.03258163986
MHL,2000,NA,2786.34184125111
MHL,2001,NA,2966.20109165089
MHL,2002,NA,3072.4933940105698
MHL,2003,NA,3023.01212999835
MHL,2004,2722.67371053767,3066.40580508864
MHL,2005,2855.20079255831,3126.40189925833
MHL,2006,2717.05731926609,3140.18779515939
MHL,2007,2821.20997588326,3256.91735445427
MHL,2008,2443.22577917455,3020.28764679649
MHL,2009,2475.54977105329,3144.26137741869
MHL,2010,2489.78656160159,3325.71514153063
MHL,2011,2605.5679607169,3343.35013497952
MHL,2012,2682.98452282536,3348.68111028102
MHL,2013,2925.00085718228,3529.43799657267
MHL,2014,2849.19062452927,3554.49136238323
MHL,2015,2888.464720185,3703.64905889496
MHL,2016,3057.55019354958,3862.82977094498
MHL,2017,3443.86690450565,4091.24335092292
MHL,2018,3505.56540140831,4373.87636173868
MHL,2019,3836.80581049274,4984.64720085852
MHL,2020,3842.93527033671,5041.05682629627
MHL,2021,3822.03679188122,5262.47562425684
MIC,1960,NA,907.128222244063
MIC,1961,NA,905.108924671472
MIC,1962,NA,916.961431320491
MIC,1963,NA,937.828614141492
MIC,1964,NA,988.767348738552
MIC,1965,NA,1023.32265818375
MIC,1966,NA,1047.87456764316
MIC,1967,NA,1056.15448300554
MIC,1968,NA,1091.3260557791
MIC,1969,NA,1153.66928674669
MIC,1970,NA,1222.16834864898
MIC,1971,NA,1270.98596864147
MIC,1972,NA,1319.69267349457
MIC,1973,NA,1382.22905630181
MIC,1974,NA,1431.56739927751
MIC,1975,NA,1462.93385496732
MIC,1976,NA,1521.65503922383
MIC,1977,NA,1560.948069289
MIC,1978,NA,1588.08767693016
MIC,1979,NA,1629.00900342117
MIC,1980,NA,1674.91664037491
MIC,1981,NA,1674.92577590578
MIC,1982,NA,1687.38280239452
MIC,1983,NA,1684.99014853346
MIC,1984,NA,1732.94747067251
MIC,1985,NA,1776.19740283454
MIC,1986,NA,1811.61529753967
MIC,1987,NA,1861.29337235112
MIC,1988,NA,1900.1406746338
MIC,1989,NA,1921.45609728206
MIC,1990,NA,1924.83233016495
MIC,1991,NA,1919.21664535197
MIC,1992,NA,1917.94179874448
MIC,1993,NA,1951.34411161664
MIC,1994,NA,1985.19249605574
MIC,1995,1107.58128848817,2029.26055688826
MIC,1996,1159.33605702617,2107.41005390757
MIC,1997,1193.10517812453,2183.79182894548
MIC,1998,1201.59245600287,2207.45154451072
MIC,1999,1219.69762310751,2259.34607370274
MIC,2000,1269.34591898011,2358.89438403392
MIC,2001,1309.81909177139,2413.79889481238
MIC,2002,1346.99615205293,2495.77970328341
MIC,2003,1393.24549039095,2612.87061245695
MIC,2004,1462.6732588367,2778.82273193782
MIC,2005,1549.72476588985,2944.81360163425
MIC,2006,1627.45476641662,3149.46594299473
MIC,2007,1756.52335230676,3390.42798106748
MIC,2008,1820.89435113339,3548.76179335255
MIC,2009,1858.8853569495,3619.53991669868
MIC,2010,1970.50139423427,3861.59229891315
MIC,2011,2101.98553328353,4058.86457816824
MIC,2012,2197.70921784241,4232.22240337081
MIC,2013,2304.62505745806,4407.30464693107
MIC,2014,2386.76519157348,4571.38527805214
MIC,2015,2451.96177284737,4720.1503964477
MIC,2016,2531.27627645359,4881.19061507834
MIC,2017,2646.71136522671,5077.87714254194
MIC,2018,2758.37700352874,5270.99772549515
MIC,2019,2841.72712948926,5426.59869521594
MIC,2020,2710.36719237632,5309.10939123919
MIC,2021,2944.38882260645,5631.28669456552
MKD,1960,NA,NA
MKD,1961,NA,NA
MKD,1962,NA,NA
MKD,1963,NA,NA
MKD,1964,NA,NA
MKD,1965,NA,NA
MKD,1966,NA,NA
MKD,1967,NA,NA
MKD,1968,NA,NA
MKD,1969,NA,NA
MKD,1970,NA,NA
MKD,1971,NA,NA
MKD,1972,NA,NA
MKD,1973,NA,NA
MKD,1974,NA,NA
MKD,1975,NA,NA
MKD,1976,NA,NA
MKD,1977,NA,NA
MKD,1978,NA,NA
MKD,1979,NA,NA
MKD,1980,NA,NA
MKD,1981,NA,NA
MKD,1982,NA,NA
MKD,1983,NA,NA
MKD,1984,NA,NA
MKD,1985,NA,NA
MKD,1986,NA,NA
MKD,1987,NA,NA
MKD,1988,NA,NA
MKD,1989,NA,NA
MKD,1990,1941.29702494343,3568.06196241253
MKD,1991,1796.45725107992,3360.19385262415
MKD,1992,1626.77736589647,3168.62588573185
MKD,1993,1794.38512287221,2962.9768969114
MKD,1994,1970.31390125146,2932.07803914177
MKD,1995,2075.46154633423,2897.1924632951
MKD,1996,2089.25425713022,2916.44198673698
MKD,1997,2116.53396976954,2954.52250090996
MKD,1998,2181.06200264657,3038.13846620844
MKD,1999,2264.83627115921,3154.84776224615
MKD,2000,2352.12577331792,3283.37786294181
MKD,2001,2105.65232325349,3169.32371701905
MKD,2002,2331.80691309612,3240.10918672657
MKD,2003,2428.59265376827,3301.31213313842
MKD,2004,2603.1239634571,3445.80688587016
MKD,2005,2783.96948696424,3600.95228354912
MKD,2006,2882.7949748681,3779.67502572519
MKD,2007,3097.17888938451,4017.79210065609
MKD,2008,3240.17230613695,4230.7330855348
MKD,2009,3127.31853756934,4207.80489815142
MKD,2010,3238.55782923641,4339.96438006305
MKD,2011,3059.7294241379,4433.88746631908
MKD,2012,3092.64844376273,4408.29643693647
MKD,2013,3145.64746417851,4530.68210673617
MKD,2014,3209.09422646042,4687.29638777264
MKD,2015,3346.81609773351,4861.55397141497
MKD,2016,3472.83006641417,4994.55895240773
MKD,2017,3541.87538940069,5043.69224811274
MKD,2018,3669.94382892756,5184.69447115249
MKD,2019,3806.54464927376,5386.20032539651
MKD,2020,3630.82230112261,5067.21360634667
MKD,2021,3827.3753547423,5287.06837886027
MLI,1960,NA,NA
MLI,1961,NA,NA
MLI,1962,NA,NA
MLI,1963,NA,NA
MLI,1964,NA,NA
MLI,1965,NA,NA
MLI,1966,NA,NA
MLI,1967,383.42737735647,340.269022801397
MLI,1968,388.162089908054,347.85074099768
MLI,1969,382.402258065509,343.592666143879
MLI,1970,395.911617485917,359.237104931892
MLI,1971,398.439471254025,362.905121094152
MLI,1972,415.56551024768,378.105190773023
MLI,1973,406.992067757148,366.363749508458
MLI,1974,430.841990907987,354.50130431275
MLI,1975,450.96418824251,388.728568257419
MLI,1976,492.67644679955,433.878017376793
MLI,1977,479.840560634477,452.92803397735
MLI,1978,496.280516008143,437.616908613967
MLI,1979,522.83171220005,473.395779829671
MLI,1980,483.582441745382,443.425963954358
MLI,1981,497.238523422666,440.538893817546
MLI,1982,458.73594981149,399.366612527841
MLI,1983,464.116784153796,397.972364208275
MLI,1984,460.043246123093,388.619118093891
MLI,1985,436.126382507694,458.461756999316
MLI,1986,402.613312677766,462.506178186112
MLI,1987,366.073221146258,454.246458898132
MLI,1988,392.743325967015,479.710918736001
MLI,1989,374.866317633225,490.828058366308
MLI,1990,368.630328604759,469.402490985206
MLI,1991,433.35234790663,514.247380389876
MLI,1992,389.702534521424,487.720652200747
MLI,1993,411.668566612757,492.820717665694
MLI,1994,399.196802501952,500.638057306275
MLI,1995,401.183825067939,494.590230539669
MLI,1996,418.983502755576,518.47054455231
MLI,1997,400.441188157442,531.57718350459
MLI,1998,395.549334550772,557.764339448179
MLI,1999,421.860184803169,573.54898818429206
MLI,2000,402.801918762387,556.772392188084
MLI,2001,418.975823842029,623.266372329042
MLI,2002,397.406894230611,622.796720787665
MLI,2003,414.944402286769,658.142716595115
MLI,2004,419.660043722279,646.92804746153
MLI,2005,433.491466255822,666.794419611318
MLI,2006,438.555095040225,675.188947184056
MLI,2007,449.168046606565,676.080029486256
MLI,2008,469.532246704416,685.46066824551
MLI,2009,480.409746182457,695.394484174972
MLI,2010,514.404960850148,708.930471542556
MLI,2011,508.988118090871,708.418670083461
MLI,2012,500.1910157085,682.287841880071
MLI,2013,523.734953076434,677.861138723626
MLI,2014,550.870081567173,703.231032098678
MLI,2015,567.370361581105,723.504202500133
MLI,2016,581.744938493779,741.797632173717
MLI,2017,582.559743652443,756.428070646156
MLI,2018,581.285508974715,767.571592925254
MLI,2019,584.800715157118,779.326622345063
MLI,2020,577.475980308769,745.885982262158
MLI,2021,576.31017127346,744.760424800156
MLT,1960,NA,NA
MLT,1961,NA,NA
MLT,1962,NA,NA
MLT,1963,NA,NA
MLT,1964,NA,NA
MLT,1965,NA,NA
MLT,1966,NA,NA
MLT,1967,NA,NA
MLT,1968,NA,NA
MLT,1969,NA,NA
MLT,1970,NA,3135.27155710562
MLT,1971,NA,3211.6803276961
MLT,1972,NA,3401.99843957142
MLT,1973,NA,3545.98104965377
MLT,1974,NA,3904.5057673287
MLT,1975,NA,4634.072695004
MLT,1976,NA,5395.13351900557
MLT,1977,NA,6028.90437860294
MLT,1978,NA,6632.40138233093
MLT,1979,NA,7254.28801951013
MLT,1980,NA,7684.68855353562
MLT,1981,NA,7881.02123807915
MLT,1982,NA,7889.99273559924
MLT,1983,NA,7731.92344363775
MLT,1984,NA,7803.15786018051
MLT,1985,NA,7865.49354458262
MLT,1986,NA,8035.68675557915
MLT,1987,NA,8308.58386909803
MLT,1988,NA,8934.03387058764
MLT,1989,NA,9571.14765900679
MLT,1990,NA,10074.2643900301
MLT,1991,NA,10419.915060919
MLT,1992,NA,10796.7461341621
MLT,1993,NA,11168.4172365217
MLT,1994,NA,11689.7136598279
MLT,1995,NA,12344.7715588185
MLT,1996,NA,12727.2426701278
MLT,1997,NA,13295.3116471943
MLT,1998,NA,13886.2307277665
MLT,1999,NA,14455.7006016678
MLT,2000,10210.8900603874,17189.5641139157
MLT,2001,10366.5313124728,16860.5045795096
MLT,2002,10059.4905708152,17164.5434218266
MLT,2003,10537.4662687716,17746.8134856495
MLT,2004,10757.532926625,17652.6287625179
MLT,2005,11152.6711576606,18133.9086645252
MLT,2006,11396.2586115007,18521.555034809
MLT,2007,11543.1721901622,19338.4620047923
MLT,2008,11421.9649047244,19948.0562567015
MLT,2009,11462.3324907963,19573.8970037959
MLT,2010,11639.3090316431,20557.7649608427
MLT,2011,11989.3700201595,20566.266064771
MLT,2012,11947.8173857373,21221.633414091
MLT,2013,12140.6822880754,22071.0316097563
MLT,2014,12221.8580257694,23286.100386101
MLT,2015,12213.1118797939,24921.5790015791
MLT,2016,12295.1949243767,25181.2589891115
MLT,2017,12644.3935122958,27177.8003836611
MLT,2018,13296.5651031607,27864.2011519772
MLT,2019,13373.87587372,28375.2709332443
MLT,2020,11742.4481540707,25444.3392976941
MLT,2021,12498.1679724025,27891.1282698574
MMR,1960,NA,NA
MMR,1961,NA,145.094258357805
MMR,1962,NA,145.160779414072
MMR,1963,NA,154.473352601944
MMR,1964,NA,155.764075082051
MMR,1965,NA,155.512068777108
MMR,1966,NA,155.79775311121
MMR,1967,NA,144.031431050126
MMR,1968,NA,144.619468884575
MMR,1969,NA,151.773179649044
MMR,1970,NA,154.451738152643
MMR,1971,NA,157.821514627594
MMR,1972,NA,159.339596090359
MMR,1973,NA,157.101147080706
MMR,1974,NA,157.348409417561
MMR,1975,NA,161.577350369172
MMR,1976,NA,166.597989828378
MMR,1977,NA,173.185602652767
MMR,1978,NA,180.390663230362
MMR,1979,NA,187.222635028346
MMR,1980,NA,195.747148949038
MMR,1981,NA,205.717658574476
MMR,1982,NA,214.026774221208
MMR,1983,NA,220.363652928167
MMR,1984,NA,225.957675060396
MMR,1985,NA,230.105736621023
MMR,1986,NA,227.835499494913
MMR,1987,NA,218.247135451315
MMR,1988,NA,198.356764811774
MMR,1989,NA,186.877958582067
MMR,1990,NA,190.01223411565
MMR,1991,NA,189.282207267867
MMR,1992,NA,195.105096285879
MMR,1993,NA,207.4886056981
MMR,1994,NA,218.683869260636
MMR,1995,NA,231.4675269276
MMR,1996,NA,243.85648770752599
MMR,1997,NA,255.34631497058
MMR,1998,NA,266.757941417256
MMR,1999,NA,285.997966655489
MMR,2000,NA,318.006925408086
MMR,2001,NA,353.951569645206
MMR,2002,NA,391.415818245374
MMR,2003,NA,438.061197333918
MMR,2004,NA,493.697570807625
MMR,2005,NA,556.142130149917
MMR,2006,NA,625.379973457892
MMR,2007,NA,698.365535355503
MMR,2008,NA,771.186089038104
MMR,2009,NA,846.491109253166
MMR,2010,NA,924.649738607124
MMR,2011,NA,986.127077646717
MMR,2012,NA,1041.22587003176
MMR,2013,NA,1113.92740094075
MMR,2014,NA,1195.25725864897
MMR,2015,574.092910935455,1224.56234328693
MMR,2016,NA,1342.58650914239
MMR,2017,NA,1409.03372273586
MMR,2018,NA,1488.53051913825
MMR,2019,NA,1577.80271146309
MMR,2020,NA,1616.20849776001
MMR,2021,NA,1317.45301357919
MNA,1960,869.435219882443,NA
MNA,1961,839.901358210713,NA
MNA,1962,838.00427048983,NA
MNA,1963,900.043056105399,NA
MNA,1964,904.82606087342,NA
MNA,1965,925.727842387583,1731.8280108671
MNA,1966,930.028512039412,1798.06135355019
MNA,1967,945.723409404102,1900.29249367208
MNA,1968,946.379548366165,2044.29274399691
MNA,1969,967.486198248205,2222.86660821922
MNA,1970,1003.409734349,2355.51331332023
MNA,1971,1045.76222264493,2477.70869742384
MNA,1972,1088.20335985606,2741.15672673132
MNA,1973,1100.7957389526,2821.14283538236
MNA,1974,1204.18077560115,2920.76612140882
MNA,1975,1326.56690481183,2918.75186040644
MNA,1976,1365.11693900844,3268.75257601507
MNA,1977,1398.29791272723,3182.22090237181
MNA,1978,1393.3505603667,2977.4496479057
MNA,1979,1379.58693092484,2819.70519152835
MNA,1980,1393.93167856088,2571.91980915248
MNA,1981,1384.93686463296,2488.26035152889
MNA,1982,1398.55816561274,2718.3519209712
MNA,1983,1482.26290838211,2776.86065240292
MNA,1984,1487.61908381088,2685.8467044875
MNA,1985,1522.36414334935,2691.98513287082
MNA,1986,1450.57751096634,2556.59803490619
MNA,1987,1404.26473875725,2525.30945643362
MNA,1988,1415.52689835611,2457.66874449227
MNA,1989,1393.69011511368,2437.81319425699
MNA,1990,1446.62945932649,2630.71509534197
